bagOfFeaturesData1,bagOfFeaturesData2,bagOfFeaturesData3,bagOfFeaturesData4,bagOfFeaturesData5,bagOfFeaturesData6,bagOfFeaturesData7,bagOfFeaturesData8,bagOfFeaturesData9,bagOfFeaturesData10,bagOfFeaturesData11,bagOfFeaturesData12,bagOfFeaturesData13,bagOfFeaturesData14,bagOfFeaturesData15,bagOfFeaturesData16,bagOfFeaturesData17,bagOfFeaturesData18,bagOfFeaturesData19,bagOfFeaturesData20,bagOfFeaturesData21,bagOfFeaturesData22,bagOfFeaturesData23,bagOfFeaturesData24,bagOfFeaturesData25,bagOfFeaturesData26,bagOfFeaturesData27,bagOfFeaturesData28,bagOfFeaturesData29,bagOfFeaturesData30,bagOfFeaturesData31,bagOfFeaturesData32,bagOfFeaturesData33,bagOfFeaturesData34,bagOfFeaturesData35,bagOfFeaturesData36,bagOfFeaturesData37,bagOfFeaturesData38,bagOfFeaturesData39,bagOfFeaturesData40,bagOfFeaturesData41,bagOfFeaturesData42,bagOfFeaturesData43,bagOfFeaturesData44,bagOfFeaturesData45,bagOfFeaturesData46,bagOfFeaturesData47,bagOfFeaturesData48,bagOfFeaturesData49,bagOfFeaturesData50,bagOfFeaturesData51,bagOfFeaturesData52,bagOfFeaturesData53,bagOfFeaturesData54,bagOfFeaturesData55,bagOfFeaturesData56,bagOfFeaturesData57,bagOfFeaturesData58,bagOfFeaturesData59,bagOfFeaturesData60,bagOfFeaturesData61,bagOfFeaturesData62,bagOfFeaturesData63,bagOfFeaturesData64,bagOfFeaturesData65,bagOfFeaturesData66,bagOfFeaturesData67,bagOfFeaturesData68,bagOfFeaturesData69,bagOfFeaturesData70,bagOfFeaturesData71,bagOfFeaturesData72,bagOfFeaturesData73,bagOfFeaturesData74,bagOfFeaturesData75,bagOfFeaturesData76,bagOfFeaturesData77,bagOfFeaturesData78,bagOfFeaturesData79,bagOfFeaturesData80,bagOfFeaturesData81,bagOfFeaturesData82,bagOfFeaturesData83,bagOfFeaturesData84,bagOfFeaturesData85,bagOfFeaturesData86,bagOfFeaturesData87,bagOfFeaturesData88,bagOfFeaturesData89,bagOfFeaturesData90,bagOfFeaturesData91,bagOfFeaturesData92,bagOfFeaturesData93,bagOfFeaturesData94,bagOfFeaturesData95,bagOfFeaturesData96,bagOfFeaturesData97,bagOfFeaturesData98,bagOfFeaturesData99,bagOfFeaturesData100,bagOfFeaturesData101,bagOfFeaturesData102,bagOfFeaturesData103,bagOfFeaturesData104,bagOfFeaturesData105,bagOfFeaturesData106,bagOfFeaturesData107,bagOfFeaturesData108,bagOfFeaturesData109,bagOfFeaturesData110,bagOfFeaturesData111,bagOfFeaturesData112,bagOfFeaturesData113,bagOfFeaturesData114,bagOfFeaturesData115,bagOfFeaturesData116,bagOfFeaturesData117,bagOfFeaturesData118,bagOfFeaturesData119,bagOfFeaturesData120,bagOfFeaturesData121,bagOfFeaturesData122,bagOfFeaturesData123,bagOfFeaturesData124,bagOfFeaturesData125,bagOfFeaturesData126,bagOfFeaturesData127,bagOfFeaturesData128,bagOfFeaturesData129,bagOfFeaturesData130,bagOfFeaturesData131,bagOfFeaturesData132,bagOfFeaturesData133,bagOfFeaturesData134,bagOfFeaturesData135,bagOfFeaturesData136,bagOfFeaturesData137,bagOfFeaturesData138,bagOfFeaturesData139,bagOfFeaturesData140,bagOfFeaturesData141,bagOfFeaturesData142,bagOfFeaturesData143,bagOfFeaturesData144,bagOfFeaturesData145,bagOfFeaturesData146,bagOfFeaturesData147,bagOfFeaturesData148,bagOfFeaturesData149,bagOfFeaturesData150,class
0,0.120385855436325,0.120385855436325,0,0.0601929277181625,0,0.180578783154488,0,0.0601929277181625,0,0,0.0601929277181625,0.0601929277181625,0.0601929277181625,0.0601929277181625,0.0601929277181625,0.0601929277181625,0.180578783154488,0,0,0.180578783154488,0,0.0601929277181625,0,0,0.180578783154488,0,0.0601929277181625,0,0,0.0601929277181625,0.120385855436325,0,0,0,0,0.0601929277181625,0.120385855436325,0,0.0601929277181625,0,0.120385855436325,0,0,0,0.120385855436325,0.180578783154488,0,0,0,0,0.120385855436325,0.120385855436325,0.0601929277181625,0.0601929277181625,0.0601929277181625,0.0601929277181625,0.0601929277181625,0.0601929277181625,0,0.120385855436325,0.0601929277181625,0,0.0601929277181625,0.120385855436325,0,0.0601929277181625,0.0601929277181625,0,0,0,0.120385855436325,0.0601929277181625,0,0.0601929277181625,0,0,0,0.0601929277181625,0,0.120385855436325,0,0,0.0601929277181625,0.0601929277181625,0.0601929277181625,0.0601929277181625,0,0,0,0.0601929277181625,0.120385855436325,0,0,0,0.120385855436325,0,0.0601929277181625,0,0.0601929277181625,0.0601929277181625,0.120385855436325,0.120385855436325,0,0.24077171087265,0,0.180578783154488,0,0.0601929277181625,0.0601929277181625,0.0601929277181625,0.180578783154488,0,0.0601929277181625,0,0,0,0,0,0.120385855436325,0.180578783154488,0.120385855436325,0,0.120385855436325,0.24077171087265,0,0,0.180578783154488,0,0,0,0,0.180578783154488,0,0,0,0.0601929277181625,0,0.0601929277181625,0,0,0,0.0601929277181625,0.300964653491974,0.0601929277181625,0,0,0.180578783154488,0.0601929277181625,0.0601929277181625,smallTestData
0.105409257113934,0.210818514227867,0,0.0702728405594826,0.0351364202797413,0.175682097673416,0.0351364202797413,0.0702728405594826,0.0702728405594826,0.105409257113934,0.0702728405594826,0.175682097673416,0.245954930782318,0.0351364202797413,0.105409257113934,0,0.0351364202797413,0.140545681118965,0,0,0,0,0.105409257113934,0,0.0351364202797413,0,0.0351364202797413,0.0702728405594826,0,0.0351364202797413,0,0.0351364202797413,0.245954930782318,0.0351364202797413,0,0,0.175682097673416,0,0.105409257113934,0.140545681118965,0.0351364202797413,0.28109136223793,0,0.0702728405594826,0.0702728405594826,0.0351364202797413,0,0,0.0351364202797413,0.0351364202797413,0,0.0351364202797413,0.0702728405594826,0.0702728405594826,0,0,0.0702728405594826,0.140545681118965,0,0,0.105409257113934,0,0.0351364202797413,0,0.0702728405594826,0,0.0351364202797413,0,0,0.0702728405594826,0,0.0702728405594826,0.0702728405594826,0,0,0.140545681118965,0.105409257113934,0,0,0,0,0,0.0351364202797413,0,0.0702728405594826,0,0.0702728405594826,0,0.105409257113934,0,0,0.175682097673416,0.0351364202797413,0.0702728405594826,0.0702728405594826,0.245954930782318,0.0351364202797413,0.0702728405594826,0.0702728405594826,0,0.105409257113934,0.105409257113934,0,0,0.0702728405594826,0,0,0,0,0.140545681118965,0.0702728405594826,0,0,0.0351364202797413,0.0702728405594826,0.105409257113934,0,0.210818514227867,0,0,0,0.0702728405594826,0.0351364202797413,0,0.0351364202797413,0.210818514227867,0.105409257113934,0.0351364202797413,0,0,0.0351364202797413,0,0,0.0351364202797413,0,0.140545681118965,0.0351364202797413,0.0351364202797413,0.0702728405594826,0,0,0.105409257113934,0.105409257113934,0.140545681118965,0,0,0.140545681118965,0,0.0351364202797413,0.105409257113934,smallTestData
0,0.076249286532402,0,0,0,0,0,0,0.076249286532402,0,0,0,0.076249286532402,0,0,0.076249286532402,0,0,0,0,0.152498573064804,0,0.076249286532402,0,0,0.381246447563171,0,0,0.533744990825653,0,0,0,0,0,0,0,0,0,0,0.076249286532402,0,0,0,0,0,0.076249286532402,0,0,0,0,0,0,0,0,0.152498573064804,0,0,0,0.152498573064804,0,0.076249286532402,0,0,0.152498573064804,0,0,0,0.152498573064804,0,0.076249286532402,0,0.152498573064804,0.076249286532402,0,0.076249286532402,0,0,0,0,0,0,0.076249286532402,0,0,0.076249286532402,0,0,0,0,0,0,0.076249286532402,0,0,0,0,0.228747859597206,0.076249286532402,0,0,0,0,0,0.076249286532402,0,0.152498573064804,0,0,0,0,0.076249286532402,0.228747859597206,0,0,0.076249286532402,0.152498573064804,0,0.076249286532402,0,0,0.076249286532402,0,0,0.076249286532402,0,0.152498573064804,0.076249286532402,0,0,0,0,0,0,0.076249286532402,0,0.076249286532402,0,0,0.076249286532402,0,0,0,0,0,0.228747859597206,0,0,0.076249286532402,0,0.228747859597206,smallTestData
0,0.104958020150661,0,0.0149940038099885,0,0.104958020150661,0,0.164934039115906,0.0149940038099885,0.0149940038099885,0.0899640172719955,0.299880057573318,0.254898071289062,0.209916040301323,0.0749700143933296,0,0,0.059976015239954,0,0,0.0149940038099885,0.0149940038099885,0.029988007619977,0.0149940038099885,0.059976015239954,0,0.164934039115906,0.149940028786659,0,0.254898071289062,0.059976015239954,0.029988007619977,0.104958020150661,0,0,0.0449820086359978,0.119952030479908,0.0149940038099885,0.0149940038099885,0.0449820086359978,0.0749700143933296,0.029988007619977,0,0,0.0149940038099885,0.0449820086359978,0,0,0.164934039115906,0.0149940038099885,0.104958020150661,0.0149940038099885,0.059976015239954,0.059976015239954,0,0,0.0899640172719955,0.194922044873238,0.0149940038099885,0,0.029988007619977,0.059976015239954,0,0,0.119952030479908,0,0.0449820086359978,0,0.224910050630569,0.0449820086359978,0.0149940038099885,0.0449820086359978,0.0149940038099885,0,0.029988007619977,0.029988007619977,0.194922044873238,0.0149940038099885,0.059976015239954,0,0.0149940038099885,0.0149940038099885,0.0899640172719955,0.029988007619977,0,0,0.059976015239954,0.029988007619977,0.0449820086359978,0,0.029988007619977,0.299880057573318,0.149940028786659,0.104958020150661,0.059976015239954,0.0149940038099885,0.0149940038099885,0.0449820086359978,0,0,0.119952030479908,0.059976015239954,0.0449820086359978,0.0749700143933296,0,0,0,0.029988007619977,0,0.0449820086359978,0.149940028786659,0,0,0.029988007619977,0.029988007619977,0.0899640172719955,0,0.194922044873238,0.0149940038099885,0.0149940038099885,0.0449820086359978,0.0149940038099885,0.134946033358574,0.029988007619977,0.029988007619977,0,0.029988007619977,0,0,0.0149940038099885,0.029988007619977,0,0,0,0.0899640172719955,0,0.179928034543991,0.059976015239954,0,0,0.0149940038099885,0,0.164934039115906,0.0149940038099885,0,0.0449820086359978,0.119952030479908,0,0.029988007619977,0,smallTestData
0,0,0,0,0,0,0,0,0,0,0,0.271607249975204,0.181071504950523,0.181071504950523,0.0905357524752617,0,0,0,0.0905357524752617,0,0,0,0,0,0.271607249975204,0,0,0,0.452678740024567,0,0,0,0,0,0,0,0,0.0905357524752617,0,0.362143009901047,0.0905357524752617,0.0905357524752617,0,0.0905357524752617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905357524752617,0.0905357524752617,0,0.181071504950523,0,0,0,0,0,0,0,0.0905357524752617,0,0,0.0905357524752617,0,0.0905357524752617,0,0,0,0,0,0,0,0,0,0,0.0905357524752617,0,0.0905357524752617,0.0905357524752617,0,0.181071504950523,0,0,0,0,0,0,0.0905357524752617,0,0.0905357524752617,0.181071504950523,0,0.0905357524752617,0.0905357524752617,0,0,0,0,0,0.0905357524752617,0,0.0905357524752617,0,0,0,0,0,0.0905357524752617,0,0.0905357524752617,0.0905357524752617,0.0905357524752617,0,0,0,0,0,0.181071504950523,0,0,0,0.0905357524752617,0.0905357524752617,0,0.271607249975204,0,0,0.181071504950523,0,0,0,0,0,0,smallTestData
0,0,0,0,0,0,0.213200718164444,0,0,0,0,0,0,0,0.213200718164444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63960212469101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213200718164444,0,0,0,0,0,0,0,0,0,0,0,0,0.213200718164444,0,0,0,0,0,0.213200718164444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426401436328888,0,0,0,0,0,0,0,0,0.213200718164444,0,0,0.213200718164444,0,0,0,0,0,0.213200718164444,0,0,0,0,0,0.213200718164444,smallTestData
0.0503792688250542,0.0503792688250542,0,0.151137813925743,0.0503792688250542,0.302275627851486,0,0.151137813925743,0.100758537650108,0,0.0503792688250542,0.151137813925743,0.201517075300217,0.302275627851486,0.100758537650108,0,0.0503792688250542,0.151137813925743,0.151137813925743,0,0.100758537650108,0,0.151137813925743,0,0.201517075300217,0,0.0503792688250542,0.0503792688250542,0,0.151137813925743,0,0,0.100758537650108,0,0,0,0.0503792688250542,0,0.100758537650108,0,0.100758537650108,0,0,0,0.0503792688250542,0.0503792688250542,0,0,0,0,0.100758537650108,0,0,0.0503792688250542,0,0.0503792688250542,0.0503792688250542,0.0503792688250542,0,0,0,0,0.100758537650108,0.100758537650108,0.100758537650108,0,0.151137813925743,0.151137813925743,0.0503792688250542,0.0503792688250542,0.151137813925743,0.0503792688250542,0.100758537650108,0,0,0,0.201517075300217,0.100758537650108,0,0.0503792688250542,0.0503792688250542,0,0,0.0503792688250542,0.201517075300217,0,0.100758537650108,0,0,0,0.0503792688250542,0.151137813925743,0,0.0503792688250542,0.0503792688250542,0.0503792688250542,0.100758537650108,0.0503792688250542,0.0503792688250542,0,0.100758537650108,0.0503792688250542,0,0,0,0,0,0.0503792688250542,0.0503792688250542,0,0.0503792688250542,0.0503792688250542,0,0,0,0,0.0503792688250542,0.151137813925743,0.0503792688250542,0,0,0.100758537650108,0.100758537650108,0.0503792688250542,0.0503792688250542,0.0503792688250542,0.0503792688250542,0.0503792688250542,0,0,0,0.0503792688250542,0,0,0.0503792688250542,0.0503792688250542,0.151137813925743,0.0503792688250542,0,0,0.0503792688250542,0.151137813925743,0.100758537650108,0.151137813925743,0.0503792688250542,0.0503792688250542,0.100758537650108,0,0.0503792688250542,0.0503792688250542,smallTestData
0,0.0648544430732727,0,0,0,0.0972816646099091,0.0324272215366364,0.0324272215366364,0.0972816646099091,0,0,0.0972816646099091,0.356699436903,0.194563329219818,0,0,0.0648544430732727,0,0,0,0,0,0.0324272215366364,0,0.129708886146545,0,0.226990550756454,0.129708886146545,0,0.194563329219818,0.0648544430732727,0,0.0972816646099091,0,0,0,0.129708886146545,0.0324272215366364,0,0.0972816646099091,0.0324272215366364,0.0648544430732727,0,0.0324272215366364,0.0324272215366364,0.0324272215366364,0.0648544430732727,0.162136107683182,0.0324272215366364,0,0.129708886146545,0,0.0648544430732727,0.0648544430732727,0,0,0.0324272215366364,0.194563329219818,0,0,0.0648544430732727,0,0.0324272215366364,0.0324272215366364,0.0648544430732727,0,0,0,0.129708886146545,0,0,0.0324272215366364,0.129708886146545,0,0,0.129708886146545,0.0972816646099091,0,0,0,0.0648544430732727,0.129708886146545,0,0,0.0324272215366364,0,0.0324272215366364,0,0.0972816646099091,0,0.0324272215366364,0.0972816646099091,0.0648544430732727,0.0972816646099091,0.0324272215366364,0.129708886146545,0,0.0648544430732727,0,0.0648544430732727,0.226990550756454,0.0648544430732727,0.0324272215366364,0.0972816646099091,0.0324272215366364,0,0,0,0.0324272215366364,0,0.129708886146545,0,0.0324272215366364,0.129708886146545,0,0,0,0.162136107683182,0.0324272215366364,0,0.0324272215366364,0,0.0972816646099091,0.0324272215366364,0.0324272215366364,0.0972816646099091,0.0648544430732727,0.0972816646099091,0.0324272215366364,0,0.129708886146545,0,0.0324272215366364,0,0.0324272215366364,0,0.129708886146545,0.0324272215366364,0,0,0,0.226990550756454,0.194563329219818,0.0972816646099091,0,0.0324272215366364,0.259417772293091,0,0.0324272215366364,0,smallTestData
0.0691898390650749,0.2767593562603,0.0230632796883583,0.0230632796883583,0.0691898390650749,0.0461265593767166,0.0922531187534332,0.0230632796883583,0.161442965269089,0.161442965269089,0.0230632796883583,0.0230632796883583,0.0691898390650749,0.0230632796883583,0.0230632796883583,0.0691898390650749,0.161442965269089,0.115316398441792,0.0461265593767166,0.0230632796883583,0.161442965269089,0.0230632796883583,0.0461265593767166,0.0691898390650749,0.115316398441792,0.0922531187534332,0.115316398441792,0.0691898390650749,0.161442965269089,0.0461265593767166,0.161442965269089,0.0922531187534332,0.0230632796883583,0.115316398441792,0,0.0922531187534332,0.0691898390650749,0.0230632796883583,0.0461265593767166,0.0230632796883583,0.0461265593767166,0.0230632796883583,0.0230632796883583,0.0230632796883583,0,0.0691898390650749,0.0922531187534332,0,0.0230632796883583,0.0691898390650749,0,0.0230632796883583,0.0922531187534332,0.115316398441792,0.0461265593767166,0.0691898390650749,0.0691898390650749,0.0230632796883583,0.115316398441792,0.115316398441792,0.0691898390650749,0.0230632796883583,0.0922531187534332,0.0922531187534332,0.0691898390650749,0.0461265593767166,0.0461265593767166,0.0691898390650749,0.0230632796883583,0.115316398441792,0.0461265593767166,0.0691898390650749,0.13837967813015,0,0.0691898390650749,0.0461265593767166,0.0230632796883583,0.0691898390650749,0.115316398441792,0.0691898390650749,0.0691898390650749,0.0461265593767166,0.13837967813015,0.0691898390650749,0.0461265593767166,0.0922531187534332,0.0230632796883583,0.13837967813015,0.115316398441792,0.0461265593767166,0,0.0691898390650749,0.0922531187534332,0.0230632796883583,0.161442965269089,0.0691898390650749,0.0461265593767166,0.13837967813015,0.0691898390650749,0,0.13837967813015,0,0.0922531187534332,0.0461265593767166,0.115316398441792,0.230632796883583,0.0230632796883583,0,0.0691898390650749,0.0691898390650749,0.0922531187534332,0.0922531187534332,0.184506237506866,0,0.0230632796883583,0,0.0691898390650749,0.0691898390650749,0.0230632796883583,0,0.0461265593767166,0.0230632796883583,0.0230632796883583,0.0691898390650749,0.0691898390650749,0.0922531187534332,0.0691898390650749,0.0461265593767166,0,0.0461265593767166,0.0230632796883583,0.115316398441792,0.0230632796883583,0.0922531187534332,0,0,0.0461265593767166,0.115316398441792,0.0230632796883583,0.0691898390650749,0.0691898390650749,0,0.0230632796883583,0.0691898390650749,0.0230632796883583,0.0922531187534332,0.0230632796883583,0.115316398441792,0.0922531187534332,0.0922531187534332,smallTestData
0.0411345027387142,0.0822690054774284,0.0411345027387142,0.123403511941433,0.0411345027387142,0.0822690054774284,0,0,0,0,0.0411345027387142,0,0,0,0.0822690054774284,0,0,0,0,0,0,0,0.164538010954857,0.0411345027387142,0.0822690054774284,0,0,0,0,0,0.0411345027387142,0,0.0822690054774284,0,0.0411345027387142,0,0.0411345027387142,0.0411345027387142,0.0822690054774284,0,0,0.287941515445709,0.123403511941433,0.0411345027387142,0.123403511941433,0.123403511941433,0,0,0,0.0411345027387142,0,0.246807023882866,0,0,0,0,0.0411345027387142,0.0411345027387142,0,0.0822690054774284,0,0.123403511941433,0,0,0,0,0.123403511941433,0,0,0.0822690054774284,0,0.0822690054774284,0.123403511941433,0,0.0822690054774284,0.0411345027387142,0.0822690054774284,0,0,0.0822690054774284,0.0411345027387142,0,0,0.164538010954857,0.0411345027387142,0.246807023882866,0.0411345027387142,0.0411345027387142,0.0411345027387142,0,0,0.0411345027387142,0.0411345027387142,0,0,0.329076021909714,0.0411345027387142,0.0411345027387142,0.287941515445709,0,0,0.0822690054774284,0.0822690054774284,0.0411345027387142,0,0,0,0,0,0.123403511941433,0.123403511941433,0.0411345027387142,0,0.0411345027387142,0,0.0822690054774284,0.0822690054774284,0.0411345027387142,0,0.164538010954857,0,0.123403511941433,0.0411345027387142,0.164538010954857,0.0822690054774284,0.0411345027387142,0.123403511941433,0.246807023882866,0,0,0.0822690054774284,0,0.123403511941433,0,0.0411345027387142,0.0822690054774284,0.0411345027387142,0.0411345027387142,0.0411345027387142,0,0,0.123403511941433,0,0,0,0.0822690054774284,0,0.205672517418861,0.0411345027387142,0.0411345027387142,smallTestData
0.0489832647144794,0.0653110221028328,0.0489832647144794,0.0163277555257082,0.146949797868729,0.0326555110514164,0.0816387757658958,0.0163277555257082,0.163277551531792,0.0653110221028328,0.0489832647144794,0,0.0653110221028328,0.0163277555257082,0.0979665294289589,0.0326555110514164,0.0816387757658958,0.0163277555257082,0.0816387757658958,0.0816387757658958,0.195933058857918,0.0163277555257082,0.0816387757658958,0.0979665294289589,0.0163277555257082,0.0653110221028328,0.0326555110514164,0.0816387757658958,0.195933058857918,0.0326555110514164,0.0489832647144794,0.114294283092022,0.0653110221028328,0.0816387757658958,0.0163277555257082,0.146949797868729,0.0163277555257082,0.0326555110514164,0.0163277555257082,0,0.0326555110514164,0.0163277555257082,0,0.0326555110514164,0.0816387757658958,0.0326555110514164,0.0326555110514164,0.0653110221028328,0.163277551531792,0.163277551531792,0.0489832647144794,0.0489832647144794,0.0163277555257082,0,0.0326555110514164,0.0653110221028328,0.0163277555257082,0.0489832647144794,0.244916319847107,0.0489832647144794,0.0489832647144794,0.0326555110514164,0.0489832647144794,0.0489832647144794,0.0326555110514164,0.0326555110514164,0.0163277555257082,0.0816387757658958,0.0163277555257082,0.0816387757658958,0.179605305194855,0.0326555110514164,0.114294283092022,0.0163277555257082,0.0489832647144794,0.0653110221028328,0.0816387757658958,0.0816387757658958,0,0.0326555110514164,0.0489832647144794,0.0489832647144794,0.114294283092022,0.163277551531792,0.130622044205666,0.114294283092022,0.0163277555257082,0.130622044205666,0.0979665294289589,0.146949797868729,0.0326555110514164,0.0326555110514164,0.0489832647144794,0,0.0816387757658958,0.0653110221028328,0.0816387757658958,0.0163277555257082,0.0489832647144794,0.0326555110514164,0.163277551531792,0.0816387757658958,0.0489832647144794,0.0163277555257082,0.277571827173233,0.146949797868729,0.146949797868729,0.0653110221028328,0.228588566184044,0.0326555110514164,0.0163277555257082,0.0653110221028328,0.146949797868729,0.0489832647144794,0.0163277555257082,0.0326555110514164,0.0979665294289589,0.0489832647144794,0.0326555110514164,0.0163277555257082,0.0489832647144794,0.0653110221028328,0.0326555110514164,0.0489832647144794,0.0489832647144794,0.0816387757658958,0.0489832647144794,0.0653110221028328,0.0163277555257082,0.0326555110514164,0.0489832647144794,0.0979665294289589,0.0653110221028328,0.0653110221028328,0.0326555110514164,0.0326555110514164,0,0.0816387757658958,0.0979665294289589,0.0326555110514164,0.0489832647144794,0.0816387757658958,0.0163277555257082,0,0.0653110221028328,0.0163277555257082,0.0489832647144794,0.0326555110514164,0.0489832647144794,0.0816387757658958,smallTestData
0,0,0,0.154303357005119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154303357005119,0,0,0.154303357005119,0,0,0,0,0.154303357005119,0,0,0,0,0,0,0,0,0,0.154303357005119,0,0,0,0,0,0,0,0.154303357005119,0,0.154303357005119,0,0,0,0,0.154303357005119,0,0,0,0,0,0,0,0,0,0.154303357005119,0,0,0,0,0.308606714010239,0,0,0,0,0,0,0,0,0,0,0,0.154303357005119,0,0,0.154303357005119,0,0,0,0,0,0,0,0,0,0,0,0.154303357005119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462910056114197,0,0,0,0.154303357005119,0.154303357005119,0,0.308606714010239,0.308606714010239,0,0,0,0,0,0,0,0,0,0,0.154303357005119,0,0,0.308606714010239,0,0,0,0.154303357005119,0,0,0.154303357005119,0,smallTestData
0.0190105829387903,0.190105825662613,0,0,0.114063493907452,0.133074074983597,0.0380211658775806,0.0570317469537258,0.0760423317551613,0.0570317469537258,0,0.0760423317551613,0.0950529128313065,0.0570317469537258,0.0570317469537258,0,0.0380211658775806,0.0380211658775806,0.0950529128313065,0.0190105829387903,0.32317990064621,0,0.152084663510323,0.0570317469537258,0.0380211658775806,0.0380211658775806,0.0380211658775806,0.0950529128313065,0.0950529128313065,0.0570317469537258,0.0950529128313065,0.0380211658775806,0,0.0570317469537258,0.0190105829387903,0.133074074983597,0.0190105829387903,0.0950529128313065,0.0190105829387903,0.0190105829387903,0,0.0190105829387903,0.0950529128313065,0,0.0190105829387903,0.0950529128313065,0,0,0.0950529128313065,0.0950529128313065,0,0.0760423317551613,0.0760423317551613,0.0190105829387903,0.0190105829387903,0.0570317469537258,0,0.114063493907452,0.133074074983597,0.0760423317551613,0.0570317469537258,0.0380211658775806,0.0380211658775806,0,0.0190105829387903,0.0570317469537258,0.0190105829387903,0,0.0570317469537258,0.0760423317551613,0.0190105829387903,0,0.0950529128313065,0,0.0190105829387903,0,0.0570317469537258,0.114063493907452,0.152084663510323,0.0950529128313065,0,0.171095252037048,0.190105825662613,0.133074074983597,0.0950529128313065,0.0950529128313065,0.0190105829387903,0.0570317469537258,0.0190105829387903,0.0380211658775806,0.0190105829387903,0.0760423317551613,0.0570317469537258,0.0760423317551613,0.114063493907452,0.0570317469537258,0.0190105829387903,0.152084663510323,0.0190105829387903,0,0.266148149967194,0.0190105829387903,0.0760423317551613,0.171095252037048,0.247137576341629,0.0380211658775806,0.0190105829387903,0.0380211658775806,0.114063493907452,0.0380211658775806,0.0190105829387903,0.0190105829387903,0.114063493907452,0.0380211658775806,0.0190105829387903,0.0380211658775806,0,0.133074074983597,0.0760423317551613,0.0190105829387903,0.0190105829387903,0.0760423317551613,0.0760423317551613,0.0380211658775806,0.0570317469537258,0.0380211658775806,0.0380211658775806,0.0190105829387903,0.0950529128313065,0.0760423317551613,0.0380211658775806,0.209116414189339,0.0190105829387903,0.0190105829387903,0.0950529128313065,0,0.0380211658775806,0.133074074983597,0.0380211658775806,0.0190105829387903,0.0760423317551613,0.0380211658775806,0.0190105829387903,0.0570317469537258,0,0.0380211658775806,0.0380211658775806,0.0380211658775806,0.0380211658775806,0.0760423317551613,smallTestData
0.36689966917038,0,0,0.0524142384529114,0.0524142384529114,0,0,0,0,0.0524142384529114,0.0524142384529114,0,0.0524142384529114,0.0524142384529114,0.104828476905823,0.0524142384529114,0,0.209656953811646,0,0,0,0,0,0,0,0,0.104828476905823,0,0.0524142384529114,0.0524142384529114,0,0,0.0524142384529114,0,0,0,0,0,0,0.104828476905823,0,0.36689966917038,0.104828476905823,0,0.0524142384529114,0.0524142384529114,0,0,0,0,0.0524142384529114,0,0,0,0,0.0524142384529114,0.104828476905823,0,0.0524142384529114,0,0,0,0.0524142384529114,0,0.0524142384529114,0,0,0.157242715358734,0,0.0524142384529114,0,0.0524142384529114,0,0,0.0524142384529114,0,0,0,0,0.0524142384529114,0,0,0,0.0524142384529114,0,0,0.0524142384529114,0,0.0524142384529114,0.104828476905823,0,0.0524142384529114,0,0.0524142384529114,0,0,0.0524142384529114,0.104828476905823,0,0,0.0524142384529114,0.0524142384529114,0.0524142384529114,0.0524142384529114,0.0524142384529114,0,0.0524142384529114,0.104828476905823,0,0.209656953811646,0.262071192264557,0,0,0,0.104828476905823,0.104828476905823,0.157242715358734,0.104828476905823,0,0,0.0524142384529114,0,0.104828476905823,0.104828476905823,0,0.0524142384529114,0.157242715358734,0.0524142384529114,0,0,0.157242715358734,0,0.0524142384529114,0,0.157242715358734,0.314485430717468,0,0,0,0.0524142384529114,0.0524142384529114,0.0524142384529114,0.0524142384529114,0.209656953811646,0.157242715358734,0,0,0.157242715358734,0.0524142384529114,0,smallTestData
